"DOCKEY","DOCNO","DOCTYPE","DOCDATE","POSTDATE","TAXDATE","DESCRIPTION","DESCRIPTION2","PAYMENTMETHOD","AREA","AGENT","PROJECT","JOURNAL","CHEQUENUMBER","CURRENCYCODE","CURRENCYRATE","BANKCHARGE","BANKCHARGEACCOUNT","DOCAMT","LOCALDOCAMT","FROMDOCTYPE","BOUNCEDDATE","GLTRANSID","CANCELLED","DEPOSITKEY","UPDATECOUNT","PRINTCOUNT","ATTACHMENTS","NOTE"
7345,PV 1708/037,PV,2017-08-01,2017-08-01,2017-08-01,NABILAH BINTI MOHD SAPINE,,"301-003",----,----,----,BANK,RHB 170801351655,----,1.00000000,0.00,,596.75,596.75,,,4415,F,,,0,,
7347,PV 1708/038,PV,2017-08-01,2017-08-01,2017-08-01,HENG CHIN POH ,,"301-003",----,----,----,BANK,RHB 170801351892,----,1.00000000,0.00,,2487.75,2487.75,,,4416,F,,,0,,
7349,PV 1708/039,PV,2017-08-03,2017-08-03,2017-08-03,FEDERAL EXPRESS SERVICES (M) SDN BHD,Payment For Invoice - 738815570199,"301-003",----,----,----,BANK,RHB 000107,----,1.00000000,0.00,,221.73,221.73,SP,,4418,F,,,0,,
7351,PV 1708/040,PV,2017-08-07,2017-08-07,2017-08-07,REGION SUPPLIERS SDN BHD ,,"301-003",----,----,----,BANK,RHB 000111,----,1.00000000,0.00,,1354.68,1354.68,,,4419,F,,,0,,
7353,PV 1708/041,PV,2017-08-07,2017-08-07,2017-08-07,CELCOM MOBILE SDN BHD,"Payment For Invoice - 664425618, 664410526","301-003",----,----,----,BANK,RHB 000110,----,1.00000000,0.00,,123.50,123.50,SP,,4422,F,,,0,,
7355,PV 1708/042,PV,2017-08-07,2017-08-07,2017-08-07,CELCOM MOBILE SDN BHD,Payment For Invoice - 664427206,"301-003",----,----,----,BANK,RHB 000110,----,1.00000000,0.00,,714.05,714.05,SP,,4424,F,,,0,,
7357,PV 1708/043,PV,2017-08-07,2017-08-07,2017-08-07,CELCOM MOBILE SDN BHD,Payment For Invoice - 664445141,"301-003",----,----,----,BANK,RHB 000110,----,1.00000000,0.00,,275.00,275.00,SP,,4426,F,,,0,,
7359,PV 1708/044,PV,2017-08-08,2017-08-08,2017-08-08,TAY WAI MING ,,"301-003",----,----,----,BANK,RHB 170808491089,----,1.00000000,0.00,,1500.00,1500.00,,,4427,F,,,0,,
7361,PV 1708/045,PV,2017-08-08,2017-08-08,2017-08-08,TAY WAI MING ,,"301-003",----,----,----,BANK,RHB 170808491089,----,1.00000000,0.00,,1100.00,1100.00,,,4428,F,,,0,,
7363,PV 1708/046,PV,2017-08-08,2017-08-08,2017-08-08,TAY WAI MING ,,"301-003",----,----,----,BANK,RHB 170808491089,----,1.00000000,0.00,,860.00,860.00,,,4429,F,,,0,,
7365,PV 1708/047,PV,2017-08-08,2017-08-08,2017-08-08,TAY WAI MING ,,"301-003",----,----,----,BANK,RHB 170808491089,----,1.00000000,0.00,,5512.50,5512.50,,,4430,F,,1,0,,
7375,PV 1708/048,PV,2017-08-08,2017-08-08,2017-08-08,COMDE PRINT ENTERPRISE ,,"301-003",----,----,----,BANK,RHB 170808491089,----,1.00000000,0.00,,130.38,130.38,,,4431,F,,,0,,
7377,PV 1708/049,PV,2017-08-08,2017-08-08,2017-08-08,KUOK KING KONG ,,"301-003",----,----,----,BANK,RHB 170808491089,----,1.00000000,0.00,,4000.00,4000.00,,,4432,F,,,0,,
7379,PV 1708/050,PV,2017-08-08,2017-08-08,2017-08-08,MOHAMED RIZAL BIN TAJUDIN (IC:841219-03-5371),,"301-003",----,----,----,BANK,RHB 170808491089,----,1.00000000,0.00,,2200.00,2200.00,,,4433,F,,,0,,
7383,PV 1708/051,PV,2017-08-08,2017-08-08,2017-08-08,TAI CHAN LAI (IC:670508-04-5211),,"301-003",----,----,----,BANK,RHB 170808491089,----,1.00000000,0.00,,1150.00,1150.00,,,4435,F,,1,0,,
7385,PV 1708/052,PV,2017-08-08,2017-08-08,2017-08-08,TENAGA NASIONAL BERHAD,Payment For Invoice - 1185133996,"301-003",----,----,----,BANK,RHB 170808490616,----,1.00000000,0.00,,780.18,780.18,SP,,4436,F,,1,0,,
7387,PV 1708/053,PV,2017-08-08,2017-08-08,2017-08-08,TENAGA NASIONAL BERHAD,Payment For Invoice - 1185130126,"301-003",----,----,----,BANK,RHB 170808490684,----,1.00000000,0.00,,674.05,674.05,SP,,4437,F,,,0,,
7389,PV 1708/054,PV,2017-08-08,2017-08-08,2017-08-08,SYARIKAT AIR MELAKA BERHAD,Payment For Invoice - B072017-1,"301-003",----,----,----,BANK,RHB 170808490392,----,1.00000000,0.00,,40.30,40.30,SP,,4438,F,,,0,,
7391,PV 1708/055,PV,2017-08-08,2017-08-08,2017-08-08,SYARIKAT AIR MELAKA BERHAD,Payment For Invoice - B072017,"301-003",MLK,----,----,BANK,RHB 170808490487,----,1.00000000,0.00,,26.50,26.50,SP,,4439,F,,,0,,
7393,PV 1708/056,PV,2017-08-08,2017-08-08,2017-08-08,HO HENG CHEN,,"301-003",----,----,----,BANK,RHB 170808492846,----,1.00000000,0.00,,950.00,950.00,,,4440,F,,,0,,
7395,PV 1708/057,PV,2017-08-08,2017-08-08,2017-08-08,TELEKOM MALAYSIA BERHAD,Payment For Invoice - 005949470552,"301-003",----,----,----,BANK,RHB 170808490904,----,1.00000000,0.00,,355.35,355.35,SP,,4442,F,,1,0,,
7397,PV 1708/058,PV,2017-08-08,2017-08-08,2017-08-08,MAXIS BROADBAND SDN BHD,Payment For Invoice - 520741886,"301-003",----,----,----,BANK,RHB 170808490796,----,1.00000000,0.00,,402.40,402.40,SP,,4443,F,,,0,,
7399,PV 1708/059,PV,2017-08-08,2017-08-08,2017-08-08,PENANG CLUSTER ALLIANCE SDN BHD ,,"301-003",----,----,----,BANK,RHB 170808491356,----,1.00000000,0.00,,1238.00,1238.00,,,4444,F,,,0,,
7403,PV 1708/060,PV,2017-08-08,2017-08-08,2017-08-08,NOOR ASIAH BINTI AHMAD HASSANUDDIN,,"301-003",----,----,----,BANK,RHB 170808491181,----,1.00000000,0.00,,900.00,900.00,,,4445,F,,1,0,,
7405,PV 1708/061,PV,2017-08-08,2017-08-08,2017-08-08,KONSORTIUM WAZA MAJU SDN BHD ,,"301-003",----,----,----,BANK,RHB 170808491617,----,1.00000000,0.00,,848.00,848.00,,,4446,F,,,0,,
7407,PV 1708/062,PV,2017-08-08,2017-08-08,2017-08-08,WONG LIT MENG ,,"301-003",----,----,----,BANK,RHB 170808490981,----,1.00000000,0.00,,300.00,300.00,,,4447,F,,,0,,
7409,PV 1708/063,PV,2017-08-08,2017-08-08,2017-08-08,ABX EXPRESS (M) SDN BHD,Payment For Invoice - MAY'17,"301-003",----,----,----,BANK,RHB 170808491804,----,1.00000000,0.00,,99.84,99.84,SP,,4448,F,,,0,,
7411,PV 1708/064,PV,2017-08-08,2017-08-08,2017-08-08,CHIANG STATIONERY & OFFICE SUPPLY,Payment For Invoice - MAY'17,"301-003",----,----,----,BANK,RHB 170808491990,----,1.00000000,0.00,,756.52,756.52,SP,,4449,F,,,0,,
7413,PV 1708/065,PV,2017-08-08,2017-08-08,2017-08-08,MMC TECHNOLOGY SDN BHD,Payment For Invoice - 064641,"301-003",----,----,----,BANK,RHB 170808492050,----,1.00000000,0.00,,4883.42,4883.42,SP,,4450,F,,,0,,
7415,PV 1708/066,PV,2017-08-08,2017-08-08,2017-08-08,ZEN TRUCKS RESOURCES,Payment For Invoice - KLIA-117,"301-003",----,----,----,BANK,RHB 170808491502,----,1.00000000,0.00,,756.80,756.80,SP,,4452,F,,,0,,
7417,PV 1708/067,PV,2017-08-09,2017-08-09,2017-08-09,VISION COMPUTER CENTRE,Payment For Invoice - I-000495,"301-003",----,----,----,BANK,RHB 170809508160,----,1.00000000,0.00,,13250.00,13250.00,SP,,4453,F,,,0,,
7419,PV 1708/069,PV,2017-08-09,2017-08-09,2017-08-09,VISION COMPUTER CENTRE,"Payment For Invoice - I000516, I-000515","301-003",----,----,----,BANK,RHB 170809508160,----,1.00000000,0.00,,595.00,595.00,SP,,4458,F,,,0,,
7421,PV 1708/070,PV,2017-08-10,2017-08-10,2017-08-10,CHONG XIN YI,,"301-003",----,----,----,BANK,RHB 170810536403,----,1.00000000,0.00,,219.06,219.06,,,4459,F,,,0,,
7426,PV 1708/071,PV,2017-08-10,2017-08-10,2017-08-10,TAN MEI KEE,,"301-003",----,----,----,BANK,RHB 170810536427,----,1.00000000,0.00,,235.27,235.27,,,4460,F,,1,0,,
7453,PV 1708/072,PV,2017-08-10,2017-08-10,2017-08-10,MOHAMMAD ZULFITRI BIN ZULKEFLE,,"301-003",----,----,----,BANK,RHB 170810536300,----,1.00000000,0.00,,368.60,368.60,,,4463,F,,,0,,
7460,PV 1708/073,PV,2017-08-10,2017-08-10,2017-08-10,RAJA MOHD SYAZWAN BIN RAJA MOHAMED,,"301-003",----,----,----,BANK,RHB 170810536350,----,1.00000000,0.00,,1726.00,1726.00,,,4472,F,,1,0,,
7483,PV 1707/078,PV,2017-07-31,2017-07-31,2017-07-31,UNIITED OVERSEAS BANK (MALAYSIA) BHD ,"75% FUND TRANSFER TO MYR/UOB A/C","301-007",----,----,----,BANK,,US$,4.22750000,0.00,,3971.25,16788.46,,,4480,F,,2,0,,
7485,PV 1707/079,PV,2017-07-31,2017-07-31,2017-07-31,UNIITED OVERSEAS BANK (MALAYSIA) BHD ,"75% FUND TRANSFER TO MYR/UOB A/C","301-007",----,----,----,BANK,,US$,4.23200000,0.00,,2083.73,8818.35,,,4481,F,,1,0,,
7487,PV 1707/080,PV,2017-07-31,2017-07-31,2017-07-31,RHB BANK BERHAD ,,"301-004",----,----,----,BANK,,US$,4.29250000,0.00,,10.60,45.51,,,4540,F,,2,0,,
7489,PV 1707/081,PV,2017-07-31,2017-07-31,2017-07-31,RHB BANK BERHAD ,,"301-004",----,----,----,BANK,,US$,4.29500000,0.00,,10.60,45.53,,,4541,F,,2,0,,
7491,PV 1707/082,PV,2017-07-31,2017-07-31,2017-07-31,RHB BANK BERHAD,,"301-003",----,----,----,BANK,,----,1.00000000,0.00,,2.31,2.31,,,4542,F,,2,0,,
7513,PV 1707/083,PV,2017-07-31,2017-07-31,2017-07-31,RHB BANK BERHAD,,"301-003",----,----,----,BANK,,----,1.00000000,0.00,,3.18,3.18,,,4543,F,,2,0,,
7519,PV 1707/084,PV,2017-07-31,2017-07-31,2017-07-31,PUBLIC BANK BERHAD,,"301-001",----,----,----,BANK,,----,1.00000000,0.00,,2.65,2.65,,,4544,F,,,0,,
7521,PV 1707/085,PV,2017-07-31,2017-07-31,2017-07-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,,"301-006",----,----,----,BANK,,----,1.00000000,0.00,,5.30,5.30,,,4545,F,,1,0,,
7523,PV 1707/086,PV,2017-07-31,2017-07-31,2017-07-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,,"301-006",----,----,----,BANK,,----,1.00000000,0.00,,0.53,0.53,,,4546,F,,1,0,,
7525,PV 1707/087,PV,2017-07-31,2017-07-31,2017-07-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,,"301-006",----,----,----,BANK,,----,1.00000000,0.00,,0.11,0.11,,,4547,F,,1,0,,
7527,PV 1707/088,PV,2017-07-31,2017-07-31,2017-07-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,,"301-008",----,----,----,BANK,,----,1.00000000,0.00,,5.30,5.30,,,4548,F,,1,0,,
7529,PV 1707/089,PV,2017-07-31,2017-07-31,2017-07-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,,"301-007",----,----,----,BANK,,US$,4.23730000,0.00,,1.25,5.30,,,4549,F,,,0,,
7531,PV 1707/090,PV,2017-07-31,2017-07-31,2017-07-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,,"301-007",----,----,----,BANK,,US$,4.23730000,0.00,,1.25,5.30,,,4550,F,,,0,,
7533,PV 1707/091,PV,2017-07-31,2017-07-31,2017-07-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,,"301-007",----,----,----,BANK,,US$,4.23730000,0.00,,1.25,5.30,,,4551,F,,,0,,
7535,PV 1707/092,PV,2017-07-31,2017-07-31,2017-07-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,,"301-007",----,----,----,BANK,,US$,4.22300000,0.00,,6.28,26.52,,,4552,F,,1,0,,
7537,PV 1707/093,PV,2017-07-31,2017-07-31,2017-07-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,,"301-007",----,----,----,BANK,,US$,4.22200000,0.00,,5.30,22.38,,,4553,F,,,0,,
7539,PV 1707/094,PV,2017-07-31,2017-07-31,2017-07-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,,"301-010",----,----,----,BANK,,US$,4.23730000,0.00,,1.25,5.30,,,4554,F,,,0,,
7541,PV 1707/095,PV,2017-07-31,2017-07-31,2017-07-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,,"301-007",----,----,----,BANK,,US$,4.34000000,0.00,,5.30,23.00,,,4555,F,,4,0,,
7543,PV 1707/096,PV,2017-07-31,2017-07-31,2017-07-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,,"301-010",----,----,----,BANK,,US$,4.23730000,0.00,,1.25,5.30,,,4556,F,,,0,,
7545,PV 1707/097,PV,2017-07-31,2017-07-31,2017-07-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,,"301-009",----,----,----,BANK,,SGD,3.10560000,0.00,,1.71,5.31,,,4557,F,,,0,,
7547,RV 1707/001,OR,2017-07-01,2017-07-01,2017-07-01,UNITED OVERSEAS BANK (MALAYSIA) BHD,BEING BANK INTEREST RECEIVED,"301-006",----,----,----,BANK,,----,1.00000000,0.00,,4.18,4.18,,,4563,F,,3,0,,
7551,PV 1708/074,PV,2017-08-10,2017-08-10,2017-08-10,LEE ZHIN SIEW,,"301-003",----,----,----,BANK,RHB 000112,----,1.00000000,0.00,,353.85,353.85,,,4566,F,,,0,,
7553,PV 1708/075,PV,2017-08-10,2017-08-10,2017-08-10,TOH XIU ZHEN,,"301-003",----,----,----,BANK,RHB 000113,----,1.00000000,0.00,,175.00,175.00,,,4567,F,,,0,,
7556,PV 1708/076,PV,2017-08-25,2017-08-25,2017-08-25,KUOK KING KONG ,,"301-003",----,----,----,BANK,RHB 000109,----,1.00000000,0.00,,4186.17,4186.17,,,4568,F,,,0,,
7558,RV 1707/002,OR,2017-07-28,2017-07-28,2017-07-28,UNITED OVERSEAS BANK (MALAYSIA) BHD,FUND TRANSFER FROM USD/UOB,"301-007",----,----,----,BANK,,US$,4.28280000,0.00,,2599.66,11133.82,,,4569,F,,2,0,,
7560,RV 1707/003,OR,2017-07-31,2017-07-31,2017-07-31,UNITED OVERSEAS BANK (MALAYSIA) BHD,BEING BANK INTEREST RECEIVED,"301-008",----,----,----,BANK,,----,1.00000000,0.00,,30.69,30.69,,,4570,F,,3,0,,
7562,RV 1707/004,OR,2017-07-31,2017-07-31,2017-07-31,RHB BANK BERHAD ,BEING BANK INTEREST RECEIVED,"301-004",----,----,----,BANK,,US$,4.28000000,0.00,,1.56,6.68,,,4571,F,,3,0,,
7564,OR 170725,OR,2017-07-14,2017-07-14,2017-07-14,INTEL TECHNOLOGY SDN BHD,"Payment For Account - 000396, 000407","301-003",----,CADEN HENG,----,BANK,"7509200021445",----,1.00000000,0.00,,24981.06,24981.06,PM,,4572,F,,,0,,
7568,PV 1708/077,PV,2017-08-14,2017-08-14,2017-08-14,CHAN SOON KIM,,"301-003",----,----,----,BANK,RHB 170814574792,----,1.00000000,0.00,,455.75,455.75,,,4588,F,,,0,,
7573,PV 1708/078,PV,2017-08-14,2017-08-14,2017-08-14,KWSP,,"301-003",----,----,----,BANK,RHB 170814574488,----,1.00000000,0.00,,18108.00,18108.00,,,4589,F,,1,0,,
7604,PV 1708/079,PV,2017-08-14,2017-08-14,2017-08-14,PERTUBUHAN KESELAMATAN SOSIAL,,"301-003",----,----,----,BANK,RHB 170814574453,----,1.00000000,0.00,,1758.40,1758.40,,,4590,F,,2,0,,
7643,PV 1708/080,PV,2017-08-14,2017-08-14,2017-08-14,XTRON AUTOMATION SDN BHD,ADVANCE PAYMENT - NO.11,"301-003",----,----,----,BANK,RHB 170814577765,----,1.00000000,0.00,,6000.00,6000.00,SP,,4591,F,,1,0,,
7645,PV 1708/081,PV,2017-08-14,2017-08-14,2017-08-14,KUOK KING KONG ,,"301-003",----,----,----,BANK,RHB 170814578690,----,1.00000000,0.00,,4000.00,4000.00,,,4592,F,,,0,,
7647,PV 1708/082,PV,2017-08-14,2017-08-14,2017-08-14,ELEMENT14 SDN BHD,Payment For Invoice - JUN'17,"301-003",----,----,----,BANK,RHB 170814577679,----,1.00000000,0.00,,2780.35,2780.35,SP,,4594,F,,,0,,
7649,PV 1708/083,PV,2017-08-14,2017-08-14,2017-08-14,LIM LAY HOON,,"301-003",----,----,----,BANK,RHB 170814575059,----,1.00000000,0.00,,995.25,995.25,,,4595,F,,,0,,
7651,PV 1708/084,PV,2017-08-14,2017-08-14,2017-08-14,KETUA PENGARAH HASIL DALAM NEGERI,,"301-003",----,----,----,BANK,RHB 000114,----,1.00000000,0.00,,2903.10,2903.10,,,4596,F,,1,0,,
7658,PV 1708/085,PV,2017-08-14,2017-08-14,2017-08-14,PANDUAN EMAS SDN BHD,,"301-003",----,----,----,BANK,RHB 000115,----,1.00000000,0.00,,378.00,378.00,,,4597,F,,,0,,
7668,PV 1708/086,PV,2017-08-15,2017-08-15,2017-08-15,DHL EXPRESS (MALAYSIA) SDN BHD,Payment For Invoice - D01721795,"301-003",----,----,----,BANK,RHB 000116,----,1.00000000,0.00,,606.97,606.97,SP,,4601,F,,,0,,
7670,PV 1708/087,PV,2017-08-16,2017-08-16,2017-08-16,BUBBLEFOAM PACKAGING ,,"301-003",----,----,----,BANK,RHB 000117,----,1.00000000,0.00,,239.56,239.56,,,4603,F,,,0,,
7672,PV 1708/088,PV,2017-08-16,2017-08-16,2017-08-16,ACRYLIC SIGNS MATERIAL SDN BHD,Payment For Invoice - TW019684,"301-003",----,----,----,BANK,RHB 170816631305,----,1.00000000,0.00,,874.50,874.50,SP,,4605,F,,,0,,
7674,PV 1708/089,PV,2017-08-16,2017-08-16,2017-08-16,EFFI DYNAMICS SDN BHD ,Payment For Invoice - ED1708-036,"301-003",----,----,----,BANK,RHB 170816631574,----,1.00000000,0.00,,1462.80,1462.80,SP,,4607,F,,,0,,
7676,PV 1708/090,PV,2017-08-16,2017-08-16,2017-08-16,JETPCBWEB LLC,Payment For Invoice - I10608415,"301-007",----,----,----,BANK,YOR708160600,US$,4.35800000,0.00,,1830.00,7975.14,SP,,4609,F,,,0,,
7678,PV 1708/091,PV,2017-08-17,2017-08-17,2017-08-17,HENG CHIN POH ,,"301-003",----,----,----,BANK,RHB 170817645099,----,1.00000000,0.00,,1800.00,1800.00,,,4610,F,,1,0,,
7680,PV 1708/092,PV,2017-08-21,2017-08-21,2017-08-21,LORANGER INTERNATIONAL CORPORATION,Payment For Invoice - 81517,"301-004",----,----,----,BANK,RHB 170821694149,US$,4.28450000,0.00,,250.60,1073.70,SP,,4612,F,,1,0,,
7682,PV 1708/093,PV,2017-08-21,2017-08-21,2017-08-21,TRIPLE X STICKER ,,"301-003",----,----,----,BANK,RHB 000118,----,1.00000000,0.00,,530.00,530.00,,,4613,F,,,0,,
7684,PV 1708/094,PV,2017-08-22,2017-08-22,2017-08-22,TAY WAI MING ,,"301-003",----,----,----,BANK,RHB 170822703558,----,1.00000000,0.00,,2179.00,2179.00,,,4614,F,,,0,,
7686,PV 1708/095,PV,2017-08-22,2017-08-22,2017-08-22,KUOK KING KONG ,,"301-003",----,----,----,BANK,RHB 170822703631,----,1.00000000,0.00,,4000.00,4000.00,,,4615,F,,,0,,
7688,PV 1708/096,PV,2017-08-22,2017-08-22,2017-08-22,ANTHONY SAYCON JR ,,"301-003",----,----,----,BANK,RHB 170822703687,----,1.00000000,0.00,,825.00,825.00,,,4616,F,,,0,,
7690,PV 1708/097,PV,2017-08-24,2017-08-24,2017-08-24,CHAN SOON KIM,,"301-003",----,----,----,BANK,RHB 170824757278,----,1.00000000,0.00,,839.60,839.60,,,4617,F,,,0,,
7696,PV 1708/098,PV,2017-08-24,2017-08-24,2017-08-24,CHIANG STATIONERY & OFFICE SUPPLY,Payment For Invoice - IV1706-277,"301-003",----,----,----,BANK,RHB 170824758078,----,1.00000000,0.00,,492.46,492.46,SP,,4618,F,,,0,,
7698,PV 1708/099,PV,2017-08-24,2017-08-24,2017-08-24,MMC TECHNOLOGY SDN BHD,Payment For Invoice - JUN'17,"301-003",----,----,----,BANK,RHB 170824757792,----,1.00000000,0.00,,6718.22,6718.22,SP,,4620,F,,,0,,
7700,PV 1708/100,PV,2017-08-24,2017-08-24,2017-08-24,METAL-LIKE SURFACE TREATMENT SDN. BHD.,Payment For Invoice - INV003417,"301-003",----,----,----,BANK,RHB 170824757892,----,1.00000000,0.00,,1590.00,1590.00,SP,,4621,F,,,0,,
7702,PV 1708/101,PV,2017-08-24,2017-08-24,2017-08-24,SEGMENT TECHNOLOGY SDN BHD,Payment For Invoice - 17/6903,"301-003",----,----,----,BANK,RHB 170824757975,----,1.00000000,0.00,,2809.00,2809.00,SP,,4622,F,,,0,,
7704,PV 1708/102,PV,2017-08-24,2017-08-24,2017-08-24,NEUROTECH SDN BHD,Payment For Invoice - MI80998,"301-003",----,----,----,BANK,RHB 170824758274,----,1.00000000,0.00,,6360.00,6360.00,SP,,4623,F,,,0,,
7706,PV 1708/103,PV,2017-08-24,2017-08-24,2017-08-24,ZAKAT PULAU PINANG ,,"301-003",----,----,----,BANK,RHB 170824758215,----,1.00000000,0.00,,200.00,200.00,,,4624,F,,,0,,
7708,PV 1708/104,PV,2017-08-24,2017-08-24,2017-08-24,CITY-LINK EXPRESS (M) SDN BHD,Payment For Invoice - APR'17 & MAY'17,"301-003",MLK,----,----,BANK,RHB 170824757524,----,1.00000000,0.00,,244.20,244.20,SP,,4625,F,,,0,,
7710,PV 1708/105,PV,2017-08-24,2017-08-24,2017-08-24,CITY-LINK EXPRESS (M) SDN BHD,Payment For Invoice - APR'17 & MAY'17,"301-003",MLK,----,----,BANK,RHB 170824757633,----,1.00000000,0.00,,1051.50,1051.50,SP,,4626,F,,,0,,
7712,PV 1708/106,PV,2017-08-24,2017-08-24,2017-08-24,LEMBAGA HASIL DALAM NEGERI MALAYSIA,,"301-003",----,----,----,BANK,RHB 000119,----,1.00000000,0.00,,14178.14,14178.14,,,4627,F,,,0,,
7715,PV 1708/107,PV,2017-08-25,2017-08-25,2017-08-25,INFINITE TOOLING SDN BHD,Payment For Invoice - MAY'17 & JUN'17,"301-003",KL,----,----,BANK,RHB 170825780497,----,1.00000000,0.00,,5305.30,5305.30,SP,,4628,F,,,0,,
7717,PV 1708/108,PV,2017-08-25,2017-08-25,2017-08-25,CHANNEL ELECTRONICS (M) SDN BHD ,"Payment For Invoice - 10788, 10814, 10883","301-003",----,----,----,BANK,RHB 170825780614,----,1.00000000,0.00,,4406.62,4406.62,SP,,4629,F,,,0,,
7719,PV 1708/109,PV,2017-08-25,2017-08-25,2017-08-25,ATECH RESOURCES SDN BHD,Payment For Invoice - JUN'17,"301-003",----,----,----,BANK,RHB 170825780728,----,1.00000000,0.00,,1723.56,1723.56,SP,,4630,F,,,0,,
7721,PV 1708/149,PV,2017-08-30,2017-08-30,2017-08-30,ZEN TRUCKS RESOURCES,Payment For Invoice KLIA-240,"301-003",----,----,----,BANK,RHB 170830877186,----,1.00000000,0.00,,472.22,472.22,SP,,4631,F,,5,0,,
7729,PV 1708/148,PV,2017-08-30,2017-08-30,2017-08-30,NG SHUH HONG ,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,4193.05,4193.05,,,4635,F,,2,0,,
7731,PV 1708/112,PV,2017-08-30,2017-08-30,2017-08-30,LEE SIEW CHEN,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,2786.25,2786.25,,,4636,F,,,0,,
7733,PV 1708/113,PV,2017-08-30,2017-08-30,2017-08-30,ELAINE YEO SUAN YEAN ,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,2920.75,2920.75,,,4637,F,,,0,,
7735,PV 1708/114,PV,2017-08-30,2017-08-30,2017-08-30,NURAFIDZAH BINTI ABDULLAH,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,2793.63,2793.63,,,4638,F,,,0,,
7737,PV 1708/115,PV,2017-08-30,2017-08-30,2017-08-30,SITI FATIMAH BINTI MUHAMAD AMIN,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,2124.60,2124.60,,,4639,F,,,0,,
7739,PV 1708/116,PV,2017-08-30,2017-08-30,2017-08-30,TAY WAI MING ,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,9236.25,9236.25,,,4640,F,,,0,,
7741,PV 1708/117,PV,2017-08-30,2017-08-30,2017-08-30,LAI THIAM POH ,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,5761.90,5761.90,,,4641,F,,,0,,
7743,PV 1708/118,PV,2017-08-30,2017-08-30,2017-08-30,KUOK KING KONG ,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,6422.30,6422.30,,,4642,F,,1,0,,
7745,PV 1708/119,PV,2017-08-30,2017-08-30,2017-08-30,NYAK NORSYARINAAKMAL BINTI M HASAN,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,1212.88,1212.88,,,4643,F,,,0,,
7747,PV 1708/120,PV,2017-08-30,2017-08-30,2017-08-30,TAN MEI KEE,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,3343.53,3343.53,,,4644,F,,,0,,
7749,PV 1708/121,PV,2017-08-30,2017-08-30,2017-08-30,NG OOI LIN,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,1500.00,1500.00,,,4645,F,,,0,,
7751,PV 1708/122,PV,2017-08-30,2017-08-30,2017-08-30,LIM PUAY SEE,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,1990.25,1990.25,,,4646,F,,,0,,
7753,PV 1708/123,PV,2017-08-30,2017-08-30,2017-08-30,HENG REN XUN,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,1596.03,1596.03,,,4647,F,,,0,,
7755,PV 1708/124,PV,2017-08-30,2017-08-30,2017-08-30,NADHRAH SYAHIRAH BINTI ABDULLAH,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,1162.25,1162.25,,,4648,F,,,0,,
7757,PV 1708/125,PV,2017-08-30,2017-08-30,2017-08-30,RAJA MOHD SYAZWAN BIN RAJA MOHAMED,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,5892.58,5892.58,,,4649,F,,,0,,
7759,PV 1708/126,PV,2017-08-30,2017-08-30,2017-08-30,MOHAMMAD ZULFITRI BIN ZULKEFLE,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,2084.02,2084.02,,,4650,F,,,0,,
7761,PV 1708/127,PV,2017-08-30,2017-08-30,2017-08-30,LIM SUN LAI,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,1500.00,1500.00,,,4651,F,,,0,,
7763,PV 1708/128,PV,2017-08-30,2017-08-30,2017-08-30,MUHAMMAD MUBARAK BIN A'SEKIN,,"301-003",----,----,----,BANK,RHB 170830861610,----,1.00000000,0.00,,1635.75,1635.75,,,4652,F,,,0,,
